Image_Name,Class_Label,MSGGGF_0,MSGGGF_1,MSGGGF_2,MSGGGF_3,MSGGGF_4,MSGGGF_5,MSGGGF_6,MSGGGF_7,MSGGGF_8,MSGGGF_9,MSESGF,MSFDMAF,MSSSF,MSSAMF
0003ML0000001180100138E01_DRCL.JPG,0,6407.0,12966.0,12259.0,9226.0,6633.0,4900.0,3560.0,2622.0,2002.0,1492.0,16996.0,4354.406587413234,11673872.755478054,20815791640.365093
0003ML0000001180100138I01_DRCL.JPG,0,18798.0,22070.0,11538.0,5549.0,3033.0,1884.0,1080.0,629.0,368.0,222.0,10925.0,1685.951305304643,13500033.601938434,4780161829.37897
0003ML0000001190100139E01_DRCL.JPG,0,6200.0,12313.0,11627.0,8811.0,6532.0,4856.0,3805.0,2881.0,2328.0,1725.0,17462.0,4637.539573142526,11746982.14771834,22105277856.518394
0003ML0000001190100139I01_DRCL.JPG,0,17644.0,21332.0,11563.0,6113.0,3627.0,2106.0,1331.0,750.0,410.0,251.0,11493.0,1812.8189060939608,13309116.60202676,5182858284.665092
0003ML0000001200100140E01_DRCL.JPG,0,5341.0,11174.0,10869.0,8632.0,6600.0,5243.0,4142.0,3293.0,2643.0,2005.0,18606.0,4946.65266341766,11866490.89105168,23617536405.64396
0003ML0000001200100140I01_DRCL.JPG,0,15265.0,20420.0,12126.0,7037.0,4207.0,2608.0,1677.0,891.0,544.0,305.0,12731.0,1908.0000881064404,12933819.65351998,5465216567.665955
0003ML0000001210100141E01_DRCL.JPG,0,4712.0,9796.0,10121.0,8604.0,7013.0,5402.0,4411.0,3671.0,2935.0,2277.0,19449.0,5195.585848801506,12048155.507215142,25014421021.45656
0003ML0000001210100141I01_DRCL.JPG,0,12993.0,19568.0,13489.0,7973.0,4689.0,2722.0,1762.0,985.0,559.0,347.0,14121.0,1957.1267000128237,13088863.650348052,5706145431.622602
0003ML0000001280100148E01_DRCL.JPG,0,4915.0,10221.0,10567.0,8832.0,6979.0,5313.0,4298.0,3427.0,2791.0,2169.0,18565.0,5047.085971044733,11473514.259921461,23724604551.16487
0003ML0000001280100148I01_DRCL.JPG,0,14286.0,19570.0,12321.0,7454.0,4657.0,2959.0,1843.0,1023.0,585.0,363.0,12933.0,1999.70162108114,12785189.890734054,5669558563.45988
0003ML0000001290100149I01_DRCL.JPG,0,15166.0,20154.0,12343.0,7154.0,4308.0,2568.0,1680.0,919.0,543.0,333.0,12646.0,1914.5072098004962,13158685.293577,5392856428.078688
0013ML0000120000100169E01_DRCL.JPG,0,14372.0,14171.0,6753.0,3288.0,1746.0,1091.0,692.0,478.0,346.0,251.0,5514.0,2083.109111072691,61760913.92531326,4582877598.420196
0013ML0000120010100170D01_DRCL.JPG,0,16757.0,14109.0,6011.0,2820.0,1483.0,904.0,545.0,363.0,300.0,250.0,4969.0,1766.5702971046746,54004763.34802419,3666070077.2322993
0013ML0000120020100171D01_DRCL.JPG,0,9340.0,14446.0,8891.0,4424.0,2449.0,1430.0,959.0,638.0,417.0,282.0,7401.0,2284.776214333823,64999395.88411254,5114941004.711059
0013ML0000120070100176E01_DRCL.JPG,0,9299.0,10752.0,7355.0,4720.0,3256.0,2153.0,1579.0,1095.0,778.0,584.0,8608.0,2667.667114094536,77201606.56230617,5882806778.344205
0013ML0000120080100177D01_DRCL.JPG,0,10256.0,11353.0,7257.0,4482.0,3002.0,2085.0,1453.0,981.0,687.0,573.0,8245.0,2324.6242140318345,70028423.68107623,4759788458.309211
0013ML0000120090100178D01_DRCL.JPG,0,6468.0,10195.0,7925.0,5227.0,3770.0,2545.0,1964.0,1368.0,1013.0,781.0,9755.0,2930.6654928901503,83936874.94967844,6366390031.752324
0013ML0000120100100179D01_DRCL.JPG,0,10036.0,12061.0,7664.0,4586.0,2942.0,1920.0,1242.0,857.0,537.0,391.0,7977.0,2246.3852584550996,69283354.90198494,4495084566.555224
0013ML0000120110100180D01_DRCL.JPG,0,9805.0,11919.0,7606.0,4724.0,2900.0,2009.0,1293.0,905.0,583.0,396.0,8107.0,2299.026559683735,70435436.71508285,4650209673.29565
0013ML0000120120100181D01_DRCL.JPG,0,10821.0,12284.0,7516.0,4408.0,2821.0,1810.0,1139.0,774.0,539.0,403.0,7568.0,2150.664834110974,64987634.56771506,4442281414.512012
0013ML0000120130100182D01_DRCL.JPG,0,11497.0,12491.0,7474.0,4346.0,2678.0,1779.0,1082.0,704.0,430.0,278.0,7444.0,2029.3477452537395,61185380.399185546,4152712926.8212204
0013MR0000120000100039E01_DRCL.JPG,0,13630.0,15175.0,8202.0,4248.0,2456.0,1521.0,964.0,591.0,427.0,299.0,7058.0,2779.867054954478,76254005.38309164,7249963077.106764
0013MR0000120000100039I01_DRCL.JPG,0,20489.0,15559.0,5950.0,2601.0,1353.0,787.0,508.0,391.0,265.0,222.0,5276.0,2012.9429790930453,73018386.34636866,4053897343.7520347
0013MR0000120010100040D01_DRCL.JPG,0,15110.0,15205.0,7768.0,3764.0,2277.0,1369.0,920.0,570.0,367.0,288.0,6380.0,2545.580345596322,71541737.46963051,6485295780.551468
0013MR0000120020100041D01_DRCL.JPG,0,11915.0,15142.0,8614.0,4529.0,2663.0,1678.0,1100.0,724.0,464.0,400.0,7443.0,2875.5393477011717,78795727.38727716,7547598858.813293
0013MR0000120030100042D01_DRCL.JPG,0,16623.0,15816.0,7309.0,3473.0,1868.0,1121.0,766.0,471.0,336.0,238.0,5677.0,2273.751440689417,66238711.37627311,5500644147.211412
0013MR0000120040100043D01_DRCL.JPG,0,18161.0,16031.0,6663.0,3139.0,1733.0,993.0,625.0,396.0,262.0,198.0,4892.0,2073.663176656544,60174232.09908378,5031398012.208629
0013MR0000120050100044D01_DRCL.JPG,0,17547.0,15860.0,6891.0,3350.0,1831.0,1102.0,622.0,430.0,294.0,214.0,5326.0,2137.6285465833553,61758387.13940075,5208631664.09426
0013MR0000120060100045D01_DRCL.JPG,0,18369.0,15929.0,6657.0,3158.0,1662.0,1006.0,639.0,353.0,275.0,190.0,4922.0,2047.1831787012995,59637615.980188474,4930904685.360917
0013MR0000120070100046E01_DRCL.JPG,0,9182.0,11861.0,8553.0,5715.0,3969.0,2677.0,1870.0,1318.0,994.0,709.0,10261.0,3297.001278724216,87066621.50171357,9033948342.370981
0013MR0000120070100046I01_DRCL.JPG,0,14167.0,13992.0,8131.0,4688.0,2778.0,1785.0,1240.0,718.0,451.0,245.0,8436.0,2178.360728524364,78220473.8011145,4436172650.69412
0013MR0000120080100047D01_DRCL.JPG,0,9152.0,11714.0,8392.0,5598.0,4094.0,2736.0,2008.0,1436.0,1024.0,732.0,10154.0,3261.4743448356207,87490830.70734486,8771769509.422714
0013MR0000120090100048D01_DRCL.JPG,0,7186.0,10339.0,8164.0,5976.0,4258.0,3179.0,2381.0,1698.0,1337.0,1057.0,11386.0,3859.8401582105103,100852525.1041011,10701337214.377522
0013MR0000120100100049D01_DRCL.JPG,0,9600.0,12545.0,8831.0,5793.0,3674.0,2565.0,1834.0,1123.0,845.0,617.0,9833.0,2994.0279702837906,83622069.4645579,7717994946.861069
0013MR0000120100100049I01_DRCL.JPG,0,15982.0,14810.0,7873.0,4080.0,2329.0,1418.0,947.0,509.0,278.0,142.0,7622.0,1984.5623838961003,72863697.8651314,3952554536.5637407
0013MR0000120110100050D01_DRCL.JPG,0,11148.0,13175.0,8903.0,5466.0,3441.0,2265.0,1509.0,950.0,647.0,425.0,8957.0,2668.4619426895365,74336485.05396126,6881798759.614258
0013MR0000120110100050I01_DRCL.JPG,0,16031.0,14862.0,7805.0,4081.0,2450.0,1423.0,824.0,545.0,234.0,139.0,7554.0,1978.90979824297,72606846.4444794,3928168084.8792787
0013MR0000120120100051D01_DRCL.JPG,0,10837.0,13123.0,8858.0,5467.0,3500.0,2341.0,1556.0,997.0,706.0,450.0,9212.0,2724.9002319704505,75705131.40570047,7047069633.742899
0013MR0000120120100051I01_DRCL.JPG,0,15603.0,14856.0,7849.0,4228.0,2441.0,1508.0,904.0,548.0,294.0,140.0,7665.0,1999.929026099662,73514456.47778209,3957802940.4071093
0013MR0000120130100052D01_DRCL.JPG,0,11261.0,13447.0,8817.0,5406.0,3311.0,2244.0,1513.0,958.0,594.0,441.0,8982.0,2611.7337445728785,73566989.7244609,6630675248.483681
0013MR0000120130100052I01_DRCL.JPG,0,16181.0,14897.0,7794.0,4090.0,2389.0,1386.0,818.0,495.0,259.0,120.0,7539.0,1950.735925786221,71881259.26035191,3834102804.8333664
0017ML0000500070100220C00_DRCL.JPG,0,11313.0,15344.0,10061.0,5123.0,2550.0,1352.0,856.0,493.0,338.0,199.0,6307.0,2745.932327463623,64380129.67306578,8061846933.140507
0017ML0000500080100221C00_DRCL.JPG,0,9768.0,14802.0,10369.0,5524.0,2982.0,1706.0,1057.0,667.0,412.0,289.0,6864.0,2897.5311314881296,66073250.34170438,8697026311.69192
0017ML0000500090100222C00_DRCL.JPG,0,8997.0,14276.0,10742.0,5952.0,3295.0,1785.0,1166.0,682.0,423.0,284.0,7513.0,2918.4652768547594,64678639.47326048,8904122531.443533
0017ML0000500090100222I01_DRCL.JPG,0,16312.0,17117.0,7432.0,3109.0,1487.0,800.0,600.0,388.0,255.0,185.0,5299.0,1764.2707937369958,51917034.363000475,3871705407.2852697
0017ML0000500100100223B00_DRCL.JPG,0,8549.0,13788.0,10744.0,6110.0,3477.0,1949.0,1335.0,755.0,470.0,330.0,8068.0,2975.1028538089213,65490654.275626816,9109543870.64303
0017ML0000500100100223I01_DRCL.JPG,0,15700.0,16842.0,7716.0,3269.0,1693.0,948.0,647.0,420.0,269.0,172.0,5700.0,1795.2717687157435,52397829.874020316,3967211417.1801796
0017ML0000500110100224B00_DRCL.JPG,0,8502.0,13591.0,10608.0,6231.0,3625.0,2019.0,1315.0,789.0,496.0,304.0,8115.0,3000.2516465649387,65391884.253182754,9244349724.114994
0017ML0000500110100224I01_DRCL.JPG,0,15389.0,16721.0,7861.0,3463.0,1745.0,991.0,624.0,442.0,277.0,206.0,6137.0,1804.8830157252937,52213845.39764465,4009390684.0797157
0017ML0000500120100225B00_DRCL.JPG,0,7150.0,12278.0,10368.0,6669.0,4039.0,2677.0,1772.0,1093.0,721.0,429.0,9833.0,3362.5657930141333,70810764.93980315,10592706671.395758
0017ML0000500120100225I01_DRCL.JPG,0,14216.0,16419.0,8338.0,3948.0,2047.0,1111.0,663.0,471.0,277.0,191.0,6993.0,1860.008763610898,53193246.18837034,4174664334.5705338
0017ML0000500130100226B00_DRCL.JPG,0,6581.0,11302.0,10087.0,7089.0,4555.0,3007.0,1884.0,1235.0,848.0,510.0,11131.0,3499.0402908940723,73607633.2971108,11078852048.333252
0017ML0000500130100226I01_DRCL.JPG,0,12324.0,15938.0,9441.0,4678.0,2277.0,1217.0,734.0,516.0,322.0,206.0,8001.0,1932.8457094595346,54563203.14997187,4378962280.69253
0017ML0000500140100227B00_DRCL.JPG,0,6090.0,10615.0,9930.0,7227.0,4849.0,3271.0,2161.0,1387.0,868.0,579.0,11675.0,3610.945173995218,75367645.95167506,11473691372.15551
0017ML0000500140100227I01_DRCL.JPG,0,11402.0,15555.0,9744.0,5014.0,2587.0,1345.0,794.0,564.0,428.0,235.0,8348.0,1990.546225422985,55852175.93018648,4528173333.14002
0017ML0000500150100228B00_DRCL.JPG,0,5794.0,9913.0,9828.0,7469.0,5022.0,3385.0,2352.0,1533.0,991.0,568.0,12294.0,3696.6870365158265,77685307.50973111,11700628587.947113
0017ML0000500150100228I01_DRCL.JPG,0,10627.0,15339.0,9971.0,5321.0,2719.0,1514.0,916.0,602.0,385.0,274.0,9001.0,2013.924934297639,57087975.206624664,4539869897.260933
0017ML0000500160100229B00_DRCL.JPG,0,5845.0,10419.0,10257.0,7517.0,4994.0,3216.0,2117.0,1324.0,811.0,563.0,12475.0,3482.110962376959,73468487.19865817,10860917021.211576
0017ML0000500160100229I01_DRCL.JPG,0,10171.0,14748.0,10219.0,5549.0,2931.0,1646.0,1018.0,621.0,388.0,280.0,9539.0,2063.5625095896085,58581636.34566823,4640696190.792312
0017ML0000500170100230B00_DRCL.JPG,0,5180.0,8986.0,9610.0,7611.0,5577.0,3754.0,2614.0,1603.0,1094.0,719.0,13225.0,3779.758502617162,78963423.13600512,11917673349.560549
0017ML0000500170100230I01_DRCL.JPG,0,9379.0,14033.0,10387.0,5946.0,3427.0,1865.0,1131.0,689.0,434.0,294.0,10305.0,2132.497447131731,59908089.62367662,4845838849.452763
0017ML0000500180100231B00_DRCL.JPG,0,4739.0,8244.0,9303.0,7835.0,5756.0,4100.0,2882.0,1724.0,1236.0,793.0,13857.0,3925.5609932725974,82875073.22718728,12384721448.771408
0017ML0000500180100231I01_DRCL.JPG,0,8385.0,13557.0,10516.0,6630.0,3678.0,2054.0,1223.0,716.0,448.0,289.0,11229.0,2207.266159797129,62358856.17322436,4990738184.756627
0017ML0000500190100232C00_DRCL.JPG,0,4474.0,7583.0,8872.0,7678.0,6070.0,4374.0,3132.0,1969.0,1316.0,873.0,14238.0,4059.148404244263,85747417.33919767,12750193012.693226
0017ML0000500190100232I01_DRCL.JPG,0,7723.0,12646.0,10871.0,7001.0,4067.0,2264.0,1330.0,791.0,496.0,337.0,11815.0,2278.732346719952,64614916.39465991,5124385717.137547
0017ML0000500200100233B00_DRCL.JPG,0,4327.0,7714.0,8755.0,7663.0,6077.0,4345.0,3014.0,2104.0,1387.0,912.0,14301.0,4068.5143911591467,85718297.94272284,12755044204.781479
0017ML0000500200100233I01_DRCL.JPG,0,7446.0,12581.0,10799.0,7098.0,4192.0,2347.0,1421.0,807.0,507.0,350.0,11943.0,2279.551572578465,64889294.02287422,5095706351.509113
0017ML0000500210100234B00_DRCL.JPG,0,4305.0,7447.0,8911.0,7609.0,5969.0,4382.0,3164.0,2056.0,1367.0,986.0,14403.0,4119.795505185904,86103751.28918312,12997256310.208496
0017ML0000500210100234I01_DRCL.JPG,0,7314.0,12413.0,11002.0,6989.0,4373.0,2366.0,1422.0,824.0,496.0,335.0,11975.0,2292.095932217448,64796551.01085255,5161367202.53635
0017ML0000500220100235B00_DRCL.JPG,0,4260.0,7337.0,8500.0,7732.0,6098.0,4457.0,3171.0,2166.0,1474.0,993.0,14623.0,4185.0575297865735,85730968.26030365,13355432253.615183
0017ML0000500220100235I01_DRCL.JPG,0,7086.0,12326.0,11138.0,7289.0,4220.0,2404.0,1434.0,829.0,519.0,322.0,12145.0,2317.3200301455568,64509884.484804094,5283510613.868756
0017ML0000500230100236B00_DRCL.JPG,0,4202.0,7260.0,8533.0,7877.0,6038.0,4615.0,3241.0,2128.0,1411.0,933.0,14648.0,4164.804651602708,83616143.26574183,13386292903.852066
0017ML0000500230100236I01_DRCL.JPG,0,7198.0,12552.0,11150.0,7175.0,4146.0,2371.0,1407.0,823.0,500.0,325.0,11984.0,2296.7948507885353,63188597.83649516,5286256624.754027
0017ML0000500240100237B00_DRCL.JPG,0,4242.0,7582.0,8641.0,7652.0,6212.0,4449.0,3132.0,2053.0,1387.0,936.0,14660.0,4160.063077807015,82972093.64818761,13423406041.995007
0017ML0000500240100237I01_DRCL.JPG,0,7361.0,12550.0,11100.0,7178.0,4185.0,2411.0,1359.0,719.0,453.0,312.0,11836.0,2273.414925326081,61956709.544166096,5237449268.680248
0017ML0000500250100238B00_DRCL.JPG,0,4219.0,7319.0,8615.0,7591.0,6182.0,4550.0,3209.0,2076.0,1477.0,930.0,14634.0,4211.583233833407,83072517.57246602,13606074628.998356
0017ML0000500250100238I01_DRCL.JPG,0,7261.0,12420.0,11117.0,7070.0,4137.0,2497.0,1440.0,824.0,505.0,331.0,11863.0,2315.0537485667596,62850212.318870425,5341471727.811682
0017ML0000500260100239B00_DRCL.JPG,0,4462.0,7677.0,8890.0,7780.0,6122.0,4234.0,3007.0,1945.0,1380.0,869.0,14477.0,4040.254660039744,78720281.21206489,13089594898.801882
0017ML0000500260100239I01_DRCL.JPG,0,7412.0,12550.0,10843.0,7130.0,4125.0,2318.0,1459.0,954.0,559.0,349.0,11776.0,2311.061644876083,61840902.90901424,5396319099.557224
0017ML0000510000100247C00_DRCL.JPG,0,7308.0,12157.0,10396.0,6723.0,4094.0,2413.0,1623.0,1075.0,717.0,496.0,9674.0,3465.6737876319958,78950046.06633273,10584710054.04938
0017ML0000510000100247I01_DRCL.JPG,0,13791.0,16286.0,8271.0,3858.0,2050.0,1250.0,705.0,495.0,400.0,292.0,7127.0,2007.660429610821,60097653.58879705,4349992831.141936
0017ML0000510010100248C00_DRCL.JPG,0,8391.0,13111.0,10488.0,6169.0,3630.0,2141.0,1451.0,845.0,621.0,365.0,8950.0,3179.6501016695574,72704563.38620684,9638220756.075085
0017ML0000510010100248I01_DRCL.JPG,0,15651.0,16329.0,7676.0,3468.0,1758.0,1008.0,669.0,442.0,311.0,252.0,6337.0,1846.311381130516,55331571.136722386,3992339637.223541
0017ML0000510020100249C00_DRCL.JPG,0,8370.0,13458.0,10302.0,6057.0,3615.0,2102.0,1408.0,884.0,649.0,397.0,8844.0,3172.914057064461,73603351.30054048,9559592526.678556
0017ML0000510020100249I01_DRCL.JPG,0,15973.0,16376.0,7426.0,3260.0,1775.0,964.0,718.0,425.0,346.0,293.0,6162.0,1849.995402171244,55917923.89321762,3968815778.6707435
0017ML0000510030100250C00_DRCL.JPG,0,8600.0,13140.0,10258.0,6137.0,3622.0,2211.0,1429.0,839.0,574.0,413.0,9045.0,3199.14555089432,73807691.08786502,9696519853.362762
0017ML0000510030100250I01_DRCL.JPG,0,15889.0,16288.0,7428.0,3388.0,1773.0,992.0,685.0,502.0,373.0,245.0,6177.0,1865.764816756215,56371456.22441386,4005098985.4455175
0017ML0000510040100251C00_DRCL.JPG,0,7587.0,12493.0,10498.0,6312.0,3975.0,2452.0,1608.0,1030.0,707.0,445.0,9670.0,3313.7998065719958,75086652.82202035,10130348204.469809
0017ML0000510040100251I01_DRCL.JPG,0,14726.0,15927.0,7913.0,3969.0,1991.0,1190.0,768.0,499.0,377.0,261.0,7082.0,1916.7113746809764,56927041.12438469,4209703557.8632364
0017ML0000510050100252C00_DRCL.JPG,0,7544.0,12398.0,10440.0,6561.0,3999.0,2421.0,1658.0,1013.0,629.0,455.0,9598.0,3306.8508437198107,75179371.41731018,10102770795.64883
0017ML0000510050100252I01_DRCL.JPG,0,14498.0,16027.0,7983.0,3870.0,2077.0,1204.0,819.0,509.0,361.0,243.0,7002.0,1909.5790504406325,56788610.56652586,4161396934.7724323
0017ML0000510060100253C00_DRCL.JPG,0,7890.0,12621.0,10332.0,6378.0,3841.0,2370.0,1578.0,1046.0,658.0,439.0,9525.0,3265.1789577069176,74631199.39871424,9926682199.105589
0017ML0000510060100253I01_DRCL.JPG,0,14743.0,16149.0,7966.0,3811.0,1964.0,1092.0,750.0,504.0,368.0,233.0,6603.0,1884.1362924683435,56639960.7000367,4072389683.704378
0017ML0000510070100254C00_DRCL.JPG,0,7858.0,12819.0,10206.0,6350.0,3974.0,2333.0,1537.0,961.0,650.0,488.0,9759.0,3256.0318739217746,75119703.98632637,9872114855.876366
0017ML0000510070100254I01_DRCL.JPG,0,14746.0,16390.0,7784.0,3718.0,2003.0,1129.0,689.0,498.0,376.0,245.0,6694.0,1900.0314840991396,57058601.38380876,4114646570.3029947
0017ML0000510080100255C00_DRCL.JPG,0,7080.0,11973.0,10410.0,6632.0,4067.0,2713.0,1737.0,1158.0,739.0,503.0,10297.0,3390.417899547878,77455976.02989024,10321253065.06099
0017ML0000510080100255I01_DRCL.JPG,0,13772.0,15653.0,8260.0,4158.0,2328.0,1294.0,884.0,569.0,408.0,250.0,7337.0,1963.6363613546134,58366329.252210826,4288885607.7794867
0017ML0000510090100256C00_DRCL.JPG,0,7158.0,11987.0,10237.0,6683.0,4166.0,2606.0,1797.0,1126.0,710.0,511.0,10352.0,3396.807982013111,77878676.9925422,10354616521.464863
0017ML0000510090100256I01_DRCL.JPG,0,13473.0,15797.0,8411.0,4244.0,2245.0,1347.0,848.0,585.0,388.0,234.0,7571.0,1964.9021417192419,58401204.56686025,4288106826.333439
0017ML0000510100100257C00_DRCL.JPG,0,7417.0,12077.0,10158.0,6696.0,4128.0,2595.0,1692.0,1031.0,741.0,505.0,10038.0,3350.5780968073695,77063499.67802542,10177298677.95469
0017ML0000510100100257I01_DRCL.JPG,0,13638.0,16073.0,8274.0,4110.0,2172.0,1229.0,845.0,566.0,413.0,259.0,7456.0,1941.7013565831821,57878416.79363938,4234401717.2885423
0017ML0000510110100258C00_DRCL.JPG,0,7214.0,12226.0,10313.0,6691.0,3960.0,2594.0,1711.0,1079.0,715.0,520.0,10244.0,3374.211616657876,77527216.77345842,10304234487.32743
0017ML0000510110100258I01_DRCL.JPG,0,13768.0,15809.0,8349.0,4148.0,2210.0,1319.0,795.0,520.0,392.0,254.0,7429.0,1958.7014080087818,58222516.844044656,4286069206.427432
0017ML0000510120100259C00_DRCL.JPG,0,6886.0,11525.0,10092.0,7112.0,4273.0,2769.0,1762.0,1179.0,813.0,525.0,10736.0,3400.6163386228777,77901398.8396737,10307603620.678555
0017ML0000510120100259I01_DRCL.JPG,0,12991.0,15447.0,8786.0,4463.0,2401.0,1383.0,859.0,596.0,384.0,299.0,7954.0,1974.1949027120754,58571457.59884028,4322215663.083046
0017ML0000510130100260C00_DRCL.JPG,0,6879.0,11498.0,10396.0,6850.0,4323.0,2774.0,1775.0,1171.0,774.0,514.0,10776.0,3413.648712161201,77877041.92432448,10407716350.037046
0017ML0000510130100260I01_DRCL.JPG,0,12982.0,15579.0,8724.0,4499.0,2316.0,1356.0,950.0,550.0,370.0,271.0,7978.0,1966.4027350890192,58629628.45821878,4287540385.474436
0017ML0000510140100261C00_DRCL.JPG,0,6890.0,11493.0,10216.0,6982.0,4373.0,2718.0,1761.0,1182.0,783.0,550.0,10855.0,3439.3616426341114,78581181.93130589,10510003146.657694
0017ML0000510140100261I01_DRCL.JPG,0,12941.0,15633.0,8673.0,4424.0,2345.0,1384.0,924.0,519.0,429.0,302.0,7873.0,1976.9526333013591,59035039.70992379,4301911844.3161335
0017ML0000510150100262C00_DRCL.JPG,0,6984.0,11735.0,10203.0,6831.0,4340.0,2676.0,1795.0,1138.0,789.0,496.0,10742.0,3399.238979513373,78140031.01913989,10381365582.117535
0017ML0000510150100262I01_DRCL.JPG,0,12667.0,15944.0,9028.0,4260.0,2319.0,1340.0,842.0,526.0,413.0,272.0,7816.0,1957.32456060327,58150282.8008934,4266237419.01881
0017ML0000550120100275C00_DRCL.JPG,0,11850.0,15237.0,9918.0,5166.0,2567.0,1316.0,757.0,404.0,298.0,158.0,5825.0,2726.888084049689,58246996.38492425,8354924871.294561
0017ML0000550130100276C00_DRCL.JPG,0,11932.0,15554.0,9877.0,5050.0,2515.0,1262.0,705.0,402.0,248.0,157.0,5673.0,2672.677509890176,57704303.047549106,8133773583.938887
0017ML0000550140100277C00_DRCL.JPG,0,12060.0,15348.0,9887.0,5097.0,2505.0,1304.0,729.0,419.0,239.0,123.0,5691.0,2683.0512002829064,57475466.06286295,8173064266.825744
0017ML0000550150100278C00_DRCL.JPG,0,12373.0,15464.0,9790.0,4966.0,2459.0,1200.0,710.0,397.0,223.0,136.0,5596.0,2658.220383696065,57339892.57146504,8079576362.677701
0017MR0000500040100076C00_DRCL.JPG,0,14882.0,11627.0,8113.0,5143.0,3189.0,1874.0,1328.0,867.0,551.0,365.0,7770.0,2887.718227698379,66702716.59549727,8528801559.677452
0017MR0000500050100077C00_DRCL.JPG,0,7235.0,11396.0,9687.0,6882.0,4721.0,3051.0,2019.0,1319.0,852.0,551.0,10574.0,3331.407254146833,71753868.4393315,10279908612.890823
0017MR0000500050100077I01_DRCL.JPG,0,13814.0,15944.0,9166.0,4499.0,2319.0,1229.0,710.0,379.0,199.0,132.0,7875.0,2006.2837370802024,66164540.40431209,4424917771.491163
0017MR0000500060100078C00_DRCL.JPG,0,4429.0,8970.0,9591.0,7811.0,5723.0,4079.0,2800.0,1885.0,1218.0,805.0,13247.0,3723.5471351655756,78884050.49062344,11566628527.358307
