Image_Name,Class_Label,Gabor_0,Gabor_1,Gabor_2,Gabor_3,Gabor_4,Gabor_5,Gabor_6,Gabor_7,Gabor_8,Gabor_9,Gabor_10,Gabor_11,Gabor_12,Gabor_13,Gabor_14,Gabor_15,Gabor_16,Gabor_17,Gabor_18,Gabor_19,Gabor_20,Gabor_21,Gabor_22,Gabor_23,Gabor_24,Gabor_25,Gabor_26,Gabor_27,Gabor_28,Gabor_29,Gabor_30,Gabor_31,Gabor_32,Gabor_33,Gabor_34,Gabor_35,Canny_Edges,Hist_0,Hist_1,Hist_2,Hist_3,Hist_4,Hist_5,Hist_6,Hist_7,Hist_8,Hist_9,Mean,Variance,Skewness,Kurtosis
0003ML0000001140100134E01_DRCL.JPG,0,40.71174621582031,8601.10027462407,109547.0,35.31730651855469,7683.035043501994,57569.0,24.700164794921875,5625.183902560733,47156.0,29.797576904296875,6645.589182361029,46106.0,53.915924072265625,10644.60288607236,189854.0,46.22550964355469,9523.816012466094,98079.0,28.760086059570312,6412.218243913492,76893.0,47.243408203125,9683.695848882198,101550.0,65.17396545410156,11961.115472715115,537825.0,27.355072021484375,6134.5542522287,60078.0,29.193405151367188,6420.312859950354,144985.0,27.445159912109375,6150.892561412416,62750.0,11114.0,0.0,7.0,157.0,553.0,3694.0,38668.0,20570.0,1738.0,148.0,1.0,147.8011016845703,245.13052918179892,-0.373033967829251,3.8108028120100164
0003ML0000001150100135E01_DRCL.JPG,0,57.46356201171875,11157.90199258551,195204.0,49.220001220703125,10008.907867773436,97330.0,34.727783203125,7561.929773747921,67294.0,49.92091369628906,10105.403459101683,114247.0,65.50595092773438,12150.097071520053,282222.0,55.3135986328125,10886.28199647367,130126.0,40.97917175292969,8638.457406149944,115195.0,62.42411804199219,11808.212839340558,208829.0,75.94219970703125,13082.610123481601,762860.0,38.01374816894531,8119.066995436093,94895.0,41.59346008300781,8640.45293513476,238087.0,40.90632629394531,8612.622832292458,116043.0,15017.0,0.0,53.0,519.0,1456.0,8344.0,37990.0,14936.0,2065.0,171.0,2.0,142.6464385986328,383.2634983637836,-0.5303198387873995,2.7831101867731487
0003ML0000001150100135I01_DRCL.JPG,0,44.806854248046875,9296.42463929858,97326.0,40.08580017089844,8528.693978052353,63163.0,31.723480224609375,6950.504469431005,216888.0,41.27250671386719,8724.440556375077,73793.0,5.923583984375,1453.4081010222435,8504.0,4.67620849609375,1158.4851248823106,4640.0,4.11004638671875,1009.1471305154264,17956.0,5.9777069091796875,1473.5692204253282,5981.0,2.9799652099609375,710.6849471179303,13485.0,0.041656494140625,9.923038906417787,190.0,2.93505859375,708.9056642055511,10542.0,0.0382843017578125,8.93165503977798,225.0,8205.0,3.0,92.0,374.0,783.0,5141.0,49805.0,8934.0,404.0,0.0,0.0,141.26046752929688,207.48757658805698,-1.6856763020981966,8.75834390485548
0003ML0000001160100136E01_DRCL.JPG,0,64.55303955078125,12071.843347694725,226354.0,49.92741394042969,10120.540278749308,93557.0,42.29173278808594,8884.140584729379,89907.0,62.110626220703125,11786.439391477965,194390.0,72.23701477050781,12894.367209618678,349875.0,58.74580383300781,11355.36746743857,145371.0,49.23486328125,9963.839950323105,156262.0,72.274169921875,12925.51595634222,307796.0,81.7034912109375,13576.604099139571,914312.0,45.429656982421875,9365.909175395034,122190.0,54.10762023925781,10550.116790076485,388697.0,51.439788818359375,10283.3630127972,164918.0,16713.0,0.0,137.0,960.0,2367.0,12604.0,36036.0,11353.0,1913.0,162.0,4.0,137.959716796875,476.53212970495224,-0.5258459922009291,2.273093879686261
0003ML0000001160100136I01_DRCL.JPG,0,53.5216064453125,10628.836325153708,128528.0,41.35111999511719,8746.897878689459,62497.0,37.91554260253906,8083.914390995866,222389.0,54.13206481933594,10726.209075607127,131409.0,8.73974609375,2123.644059896469,12024.0,5.6616363525390625,1397.0639005450066,5687.0,5.7421417236328125,1404.3914101102855,20245.0,10.764389038085938,2603.884474657243,11181.0,4.5092315673828125,1084.2630983719137,16549.0,0.08685302734375,20.833887215703726,360.0,3.51446533203125,847.7538495920599,12534.0,0.131134033203125,31.732285066507757,478.0,9792.0,1.0,127.0,470.0,1280.0,9805.0,47890.0,5640.0,323.0,0.0,0.0,136.66543579101562,236.8419852470979,-1.4080820103972786,6.670954116975883
0003ML0000001170100137E01_DRCL.JPG,0,70.14920043945312,12706.800981416367,290328.0,48.92808532714844,9971.998353060102,83637.0,46.613372802734375,9576.973444215022,121260.0,68.966552734375,12581.510386407375,292946.0,74.00128173828125,13073.510801579803,370772.0,58.44767761230469,11323.850655922433,129359.0,54.94017028808594,10795.632574580377,190989.0,75.27140808105469,13223.034751349827,349651.0,84.21702575683594,13774.8266028238,970371.0,48.17784118652344,9800.708347487962,129039.0,61.37481689453125,11510.456680264324,490536.0,55.337127685546875,10843.863151564263,186260.0,16932.0,2.0,218.0,1298.0,2804.0,14896.0,34253.0,9876.0,1940.0,243.0,6.0,135.76715087890625,536.9334521852434,-0.4797469158602815,2.147453501162774
0003ML0000001170100137I01_DRCL.JPG,0,59.69703674316406,11477.594782478875,160955.0,38.88169860839844,8322.506497334456,55041.0,41.706207275390625,8728.407490766607,250290.0,61.4803466796875,11702.345438942313,208560.0,9.629928588867188,2333.2146249094512,12605.0,5.8521728515625,1442.7624794095755,5802.0,7.5806732177734375,1844.2601544295903,23053.0,12.708969116210938,3049.459536254173,13369.0,4.7216796875,1134.9280614852905,17130.0,0.13067626953125,31.73960706219077,438.0,4.306640625,1039.0109519958496,15072.0,0.195159912109375,47.59612891729921,604.0,10527.0,9.0,174.0,669.0,1661.0,12113.0,46026.0,4547.0,335.0,2.0,0.0,134.35182189941406,268.06120365089737,-1.4019272319450462,6.35463540905161
0003ML0000001180100138E01_DRCL.JPG,0,70.80809020996094,12795.229451760417,256989.0,49.686492919921875,10097.037089287303,73952.0,54.81822204589844,10800.117789905285,167359.0,72.6558837890625,12997.03475175798,272262.0,74.39381408691406,13118.670517764753,367151.0,56.166473388671875,11018.323330312036,112894.0,61.04304504394531,11607.535576933762,243703.0,77.58514404296875,13441.02491601929,382144.0,85.23312377929688,13857.940801008604,973134.0,48.60791015625,9869.579999685287,128790.0,67.9219970703125,12282.449085220695,588998.0,56.34690856933594,10980.987030543154,196877.0,16996.0,1.0,205.0,1523.0,3341.0,17319.0,32988.0,8071.0,1836.0,244.0,8.0,133.34576416015625,549.9650113545358,-0.3656463010416676,1.9274840490541507
0003ML0000001180100138I01_DRCL.JPG,0,60.48136901855469,11587.721454644343,154027.0,41.27470397949219,8741.478447025409,52835.0,49.42304992675781,9964.073943188181,277305.0,65.55416870117188,12219.660884111188,194698.0,9.550857543945312,2313.948615902802,13537.0,5.0459747314453125,1247.3194347859826,5123.0,8.927947998046875,2161.854793860577,24100.0,14.156219482421875,3378.9667453756556,14212.0,4.9990234375,1204.1089162826538,17250.0,0.1220550537109375,29.756510644918308,379.0,5.3872833251953125,1301.5415857227053,16509.0,0.1414947509765625,33.72413511923514,641.0,10925.0,0.0,132.0,711.0,1999.0,16067.0,42608.0,3651.0,355.0,13.0,0.0,132.12869262695312,267.99689645972103,-1.1060614368889599,5.172574637234968
0003ML0000001190100139E01_DRCL.JPG,0,69.31584167480469,12618.988851824543,277693.0,42.79011535644531,8993.85015925183,58393.0,60.046478271484375,11489.139349780045,248842.0,73.79072570800781,13102.83594975411,302651.0,71.78738403320312,12844.40651564207,366532.0,54.74969482421875,10817.422058012336,111998.0,68.31684875488281,12462.2661382386,336189.0,80.60896301269531,13692.178373643896,463545.0,80.6199951171875,13498.659826025367,876626.0,49.045379638671875,9934.85868897941,136406.0,75.82485961914062,13054.62969572004,839678.0,58.98799133300781,11325.208855425706,243391.0,17462.0,1.0,418.0,2142.0,4603.0,19622.0,29835.0,6737.0,1895.0,270.0,13.0,129.9642791748047,647.7541103751864,-0.36212780478788376,1.6326632618537582
0003ML0000001190100139I01_DRCL.JPG,0,57.592864990234375,11200.53724401351,151984.0,34.54130554199219,7548.298403715482,41587.0,54.43449401855469,10706.690380597254,284149.0,66.20146179199219,12293.813768004766,200323.0,10.53558349609375,2543.7833102308214,14374.0,7.0604400634765625,1733.519280958688,6781.0,12.080001831054688,2891.2432487548795,29553.0,17.82464599609375,4189.405103024095,19332.0,5.6461944580078125,1360.5932817214634,18697.0,0.116180419921875,27.760061680339277,520.0,6.2800445556640625,1512.8366904032882,20113.0,0.272369384765625,66.41534738894552,850.0,11493.0,11.0,231.0,1019.0,2705.0,22292.0,35975.0,2885.0,408.0,10.0,0.0,128.69677734375,315.8889214992523,-1.0311952349066869,4.636819207460348
0003ML0000001200100140E01_DRCL.JPG,0,68.96372985839844,12593.681805204367,244103.0,42.10321044921875,8873.778410103172,63344.0,68.62431335449219,12515.069232469192,324249.0,77.56565856933594,13455.230399645632,366955.0,71.40924072265625,12807.930391903967,361926.0,54.850189208984375,10828.588823816739,118224.0,75.65708923339844,13212.876507054782,453925.0,83.88827514648438,13953.587187967263,534388.0,80.12181091308594,13462.72641881532,851235.0,51.96147155761719,10368.50075860112,156363.0,83.21989440917969,13648.260469080647,1129137.0,62.45491027832031,11767.06141296192,277087.0,18606.0,9.0,638.0,2938.0,5774.0,21400.0,26630.0,6016.0,1856.0,267.0,8.0,126.77911376953125,731.101538863033,-0.3379834251615802,1.2376505668748932
0003ML0000001200100140I01_DRCL.JPG,0,57.26094055175781,11162.469065179816,136397.0,34.333282470703125,7507.5403204998,45194.0,63.71409606933594,11921.639892853564,359229.0,69.41716003417969,12645.68231600686,251047.0,9.325576782226562,2262.3750941192266,12651.0,7.7178497314453125,1890.5287133695092,7179.0,15.673049926757812,3699.8544531369116,32699.0,22.300308227539062,5142.074869289761,24813.0,5.255950927734375,1269.0281780874357,16696.0,0.2067108154296875,50.56022168858908,603.0,8.93695068359375,2140.0719220004976,26342.0,0.43365478515625,106.96816300973296,1022.0,12731.0,26.0,228.0,1267.0,3701.0,27018.0,30483.0,2378.0,432.0,3.0,0.0,125.78762817382812,337.0976899554953,-0.9112682468366244,4.008113767755781
0003ML0000001210100141E01_DRCL.JPG,0,69.37612915039062,12648.295935309492,228830.0,46.82258605957031,9646.79486401542,73793.0,76.76904296875,13367.475467443466,381472.0,81.38531494140625,13802.514526780695,394114.0,70.85099792480469,12743.475616374752,360683.0,60.60797119140625,11605.817901547998,148706.0,82.55755615234375,13806.271589633077,594828.0,86.48477172851562,14147.357769808732,585016.0,79.21977233886719,13388.419275192311,832269.0,56.06840515136719,10953.57599395304,180215.0,89.88284301757812,14085.952643870376,1384396.0,66.43936157226562,12241.363724104129,320368.0,19449.0,9.0,777.0,3494.0,6650.0,21728.0,24819.0,6111.0,1710.0,235.0,3.0,125.08128356933594,788.2835693729576,-0.34398104387566353,0.8989673043519555
0003ML0000001210100141I01_DRCL.JPG,0,57.00947570800781,11134.612962579122,123771.0,39.02130126953125,8353.10089513287,49482.0,73.38406372070312,13017.165819033049,422138.0,73.81080627441406,13121.375048629707,265473.0,9.65411376953125,2340.0221168659627,12122.0,9.374191284179688,2281.669078172883,8551.0,20.16180419921875,4672.15555157885,40806.0,23.926910400390625,5480.323362744413,25094.0,5.0190582275390625,1211.018908634549,16313.0,0.3005523681640625,74.31825286871754,665.0,11.132781982421875,2645.619087695144,32468.0,0.4577789306640625,112.90837363130413,1073.0,14121.0,16.0,286.0,1328.0,4287.0,28622.0,28516.0,2263.0,213.0,5.0,0.0,124.41999816894531,339.7223594726529,-0.9809993810722465,3.4403386452945552
0003ML0000001280100148E01_DRCL.JPG,0,76.42861938476562,13312.421662620269,430442.0,49.667236328125,10084.907548367977,84462.0,62.6199951171875,11818.357335790992,257794.0,81.19903564453125,13776.171688523144,410240.0,80.3941650390625,13649.337859019637,509764.0,60.359649658203125,11575.916977806948,142412.0,69.48741149902344,12601.316644508159,338215.0,84.92649841308594,14042.871352277463,527017.0,88.173583984375,14029.946614205837,1162508.0,55.23994445800781,10843.83926198422,163949.0,77.65385437011719,13252.322092992952,800629.0,64.2421875,11994.9912109375,267972.0,18565.0,14.0,889.0,3521.0,6414.0,23007.0,23510.0,5991.0,1869.0,309.0,12.0,124.68547058105469,810.2259461225476,-0.28178355770761015,1.008601144848022
0003ML0000001280100148I01_DRCL.JPG,0,66.13737487792969,12246.014254973968,269991.0,41.31671142578125,8742.655827905983,58362.0,58.32411193847656,11243.166451085126,303701.0,74.68356323242188,13203.133846043609,283834.0,14.306549072265625,3402.79491316434,19686.0,9.187225341796875,2237.5060233315453,8512.0,12.654129028320312,3024.1901724652853,27441.0,21.684982299804688,5014.480704644462,23067.0,7.37225341796875,1771.510719384998,22624.0,0.19110107421875,46.605295564979315,590.0,6.6211090087890625,1595.4348870513495,19491.0,0.4368743896484375,107.94105299911462,965.0,12933.0,35.0,352.0,1632.0,4337.0,29931.0,26027.0,2742.0,455.0,25.0,0.0,123.98052978515625,394.81175469979644,-0.7855272248488231,3.4698503870236275
0003ML0000001290100149I01_DRCL.JPG,0,66.36839294433594,12288.518232561415,243237.0,46.875518798828125,9652.010352819227,76570.0,50.08897399902344,10074.604769784724,255893.0,70.60310363769531,12788.300496348878,233287.0,15.292617797851562,3622.22411298356,21657.0,10.031478881835938,2435.222840256756,9337.0,9.317642211914062,2255.287241242593,22287.0,19.80218505859375,4616.624199327081,20528.0,8.289810180664062,1987.2453405035194,25439.0,0.2225799560546875,54.52258645906113,631.0,5.254852294921875,1268.9563515773043,16352.0,0.30841064453125,75.32517096027732,920.0,12646.0,3.0,358.0,1198.0,3537.0,27328.0,29552.0,3007.0,534.0,19.0,0.0,126.2176513671875,367.16924165189266,-0.7722682106811105,3.7024588976381505
0013ML0000120000100169E01_DRCL.JPG,0,18.92291969476744,4411.9169328998005,30960.0,32.59468114098837,7171.962874144332,40625.0,45.61768713662791,9373.720252208801,148814.0,18.05461936773256,4238.18553870868,16545.0,17.871934047965116,4171.144822767453,32447.0,30.593204941860463,6770.351732533582,51430.0,44.324468568313954,9137.536457975213,184201.0,19.784429505813954,4601.115911266105,20686.0,17.250317950581394,3979.067700661989,60488.0,11.326785065406977,2714.213092516667,17299.0,41.48784974563954,8563.448662327715,250045.0,8.71329941860465,2109.228395073139,11724.0,5514.0,0.0,7.0,99.0,543.0,804.0,3571.0,34053.0,4528.0,387.0,40.0,165.4298237645349,277.6038143948131,-1.8660103178979717,8.823103987311546
0013ML0000120010100170D01_DRCL.JPG,0,16.81824582122093,3957.2706763559963,26967.0,30.283657340116278,6736.267240184909,35110.0,42.95628179505814,8954.324919205474,115081.0,15.488826308139535,3678.2321607590757,12640.0,14.142918786337209,3355.2184232394075,24929.0,23.609624818313954,5395.84822040793,32555.0,36.668922601744185,7853.643930634273,117160.0,13.813567405523257,3295.9391936507977,12713.0,11.089207848837209,2619.7563497358688,36102.0,6.322333757267442,1545.8774554184029,8215.0,30.83207667151163,6706.688280680168,150912.0,4.361850472383721,1072.3916614376706,5579.0,4969.0,0.0,0.0,70.0,537.0,1013.0,11679.0,28995.0,1537.0,183.0,18.0,156.0548464752907,220.90812467664816,-1.2137707572792842,7.28103541213839
0013ML0000120020100171D01_DRCL.JPG,0,27.335960210755815,6137.94252227022,52717.0,39.55477834302326,8418.071172661623,60950.0,50.00063590116279,10077.080168563652,126138.0,22.720112645348838,5229.567920336148,19632.0,30.28113644622093,6694.880877814596,60015.0,39.13969385901163,8332.762167130115,62101.0,48.700218023255815,9857.80861368793,123754.0,29.873773619186046,6648.302517118812,31262.0,29.025981104651162,6377.2999699676675,102630.0,14.079419513081396,3335.995532112163,19661.0,45.82898800872093,9304.001914055816,200516.0,11.677779796511627,2791.939142890464,15684.0,7401.0,0.0,15.0,92.0,266.0,817.0,3470.0,29905.0,8409.0,968.0,90.0,168.77838844476744,309.40601186509906,-1.1446394967095468,6.603175908402312
0013ML0000120070100176E01_DRCL.JPG,0,36.075125558035715,7801.616775235352,51017.0,51.69673084077381,10358.74338402986,92063.0,69.37441871279762,12567.470185441494,266513.0,35.85272507440476,7780.276068652839,33942.0,33.893182663690474,7387.537232169758,54756.0,49.442592075892854,9998.512747857036,100835.0,59.807779947916664,11403.787293453068,228177.0,34.755487351190474,7569.494901064572,36280.0,33.617303757440474,7252.484844739205,117539.0,23.007998511904763,5258.104335205355,33626.0,60.75806826636905,11393.874248984179,394003.0,18.083519345238095,4223.879603760042,22034.0,8608.0,4.0,67.0,619.0,1374.0,3946.0,22719.0,12355.0,1635.0,263.0,26.0,144.91580636160714,488.2074529119089,-0.8593741788350999,3.2349331937731636
0013ML0000120080100177D01_DRCL.JPG,0,36.64234561011905,7903.471971730258,52332.0,50.842843191964285,10232.061541507035,87923.0,68.63018508184524,12499.082103183751,236283.0,33.85067894345238,7414.0075116298085,31530.0,29.651297433035715,6592.447068164136,42653.0,43.24990699404762,9027.163969485395,72882.0,52.85532924107143,10467.704005267344,153982.0,27.266276041666668,6143.378455328564,25894.0,24.330333891369047,5473.86430306932,69977.0,14.314964657738095,3395.021286475685,17366.0,47.166922433035715,9529.57297860522,201467.0,10.448404947916666,2517.2269231440537,11403.0,8245.0,0.0,23.0,357.0,1348.0,4134.0,25309.0,9926.0,1615.0,284.0,12.0,144.06901041666666,426.9033476814392,-0.48704496857777135,2.9050745934211495
0013ML0000120090100178D01_DRCL.JPG,0,47.45677548363095,9705.332860063801,87647.0,59.620326450892854,11446.578760012479,137531.0,73.83719308035714,13027.954985722392,318428.0,41.357933407738095,8736.280970357171,48030.0,43.677804129464285,9081.550695959402,84125.0,55.07187034970238,10821.393946445987,119095.0,63.262230282738095,11857.35013408834,196420.0,42.248651413690474,8875.072752087566,52628.0,44.283621651785715,9079.511216124709,167798.0,26.192731584821427,5904.894611418653,35901.0,61.716285342261905,11545.708847510843,320068.0,21.627790178571427,4974.211999283357,27012.0,9755.0,0.0,93.0,464.0,964.0,3206.0,16253.0,17628.0,3374.0,882.0,144.0,152.1942894345238,602.1847218537276,-0.523358554077241,2.8477639353273556
0013ML0000120100100179D01_DRCL.JPG,0,31.853631882440474,7021.2100449381505,42787.0,46.56821986607143,9580.94386725523,68920.0,65.9565662202381,12158.73551120023,300210.0,33.860909598214285,7417.200426925607,29684.0,25.732073102678573,5813.293240289298,43191.0,39.78950427827381,8449.779840546673,55653.0,50.006952194940474,10018.588888608949,150717.0,27.280994233630953,6147.193154405844,23781.0,21.2109375,4823.727780296689,63518.0,10.976934523809524,2635.6830152308326,12694.0,42.93075706845238,8814.453073720002,215936.0,7.938755580357143,1925.7430404157053,9430.0,7977.0,0.0,19.0,335.0,601.0,2051.0,8308.0,26240.0,5023.0,400.0,31.0,159.6196056547619,457.24997090103943,-1.356110717194595,4.389882581180117
0013ML0000120110100180D01_DRCL.JPG,0,32.59795851934524,7160.129959560034,45351.0,47.271275111607146,9688.963495937336,73269.0,66.70275297619048,12243.364583194932,309368.0,33.692847842261905,7385.854736793069,29834.0,27.440127418154763,6153.482045854301,45149.0,41.243536086309526,8697.312155948477,59740.0,51.80312965029762,10287.288925287134,157781.0,28.58682105654762,6404.131412996996,25278.0,22.442080543154763,5076.46000099128,69113.0,12.572149367559524,3000.739214111618,14359.0,45.333170572916664,9202.354933939283,228561.0,9.091169084821429,2197.4151210476757,10453.0,8107.0,0.0,22.0,348.0,666.0,2092.0,8539.0,26409.0,4478.0,425.0,29.0,159.05380394345238,462.6627487368595,-1.3601178954496778,4.436786288141307
